experiment_id,experiment_name,variant,customer_id,exposure_date,conversion,revenue
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000742,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000894,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000556,2026-07-01,1,45.08
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001480,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000727,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001430,2026-07-01,1,86.90
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000173,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000369,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000247,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000603,2026-07-01,1,97.53
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000316,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000389,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001379,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000553,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000683,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000306,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000697,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000003,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001133,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000089,2026-07-01,1,82.16
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000800,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000019,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000470,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000964,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001088,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000265,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000338,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000415,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001257,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000359,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000157,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001126,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001132,2026-07-01,1,68.74
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000618,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000829,2026-07-01,1,79.53
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000497,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000738,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000004,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000348,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000995,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001239,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000660,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000881,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000581,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001176,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001164,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001304,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000577,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000776,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000133,2026-07-01,1,57.52
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001206,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000692,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000030,2026-07-01,1,106.65
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001439,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000986,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001163,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001187,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000285,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000122,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001117,2026-07-01,1,65.40
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000429,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001463,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001141,2026-07-01,1,49.12
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001165,2026-07-01,1,99.67
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000931,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000590,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001298,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001188,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000035,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000920,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000331,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000591,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001313,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000218,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001160,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000057,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000063,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000156,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000153,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000952,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000432,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000065,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001471,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001325,2026-07-01,1,91.68
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000784,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000609,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000414,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000115,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000158,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000205,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000029,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000711,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000130,2026-07-01,1,46.94
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000973,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000884,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000082,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001203,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000171,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000992,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001116,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000928,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001157,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001171,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000483,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001394,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000586,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000707,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000261,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001004,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000757,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000267,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001424,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000406,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000855,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000779,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000041,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000798,2026-07-01,1,69.91
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001074,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001365,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000524,2026-07-01,1,74.55
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000619,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001114,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001140,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001110,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000796,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000783,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000416,2026-07-01,1,57.80
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001253,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000611,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001054,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001136,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000629,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000479,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000680,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001442,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000515,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000042,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001251,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000704,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001340,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000732,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000127,2026-07-01,1,67.87
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000387,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001361,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000522,2026-07-01,1,79.40
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000303,2026-07-01,1,52.51
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000114,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000383,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000447,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001497,2026-07-01,1,86.03
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001235,2026-07-01,1,56.03
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000605,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001489,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000681,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000870,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000987,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000954,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000392,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001400,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000755,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000468,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001189,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000342,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000715,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000816,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000049,2026-07-01,1,75.80
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001280,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001122,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001366,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000948,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000770,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000904,2026-07-01,1,46.54
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000836,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000766,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001055,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001194,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000298,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000347,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000652,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000990,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001277,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000242,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000021,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001127,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001380,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000654,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000845,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000487,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000696,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000268,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000371,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001451,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000109,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000712,2026-07-01,1,104.37
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000174,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000343,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001045,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000705,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000782,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001419,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001262,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001496,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000373,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000112,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000034,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000391,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001261,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000519,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000023,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001303,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000450,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001031,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000333,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001350,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000351,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000009,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001475,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000547,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000799,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001012,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000876,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001421,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000188,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000375,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000154,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001318,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000093,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001231,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000576,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001395,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001011,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000113,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001324,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001018,2026-07-01,1,61.08
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000260,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000203,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001285,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001107,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000895,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000751,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001166,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001334,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000507,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000064,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000294,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000504,2026-07-01,1,106.80
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001028,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000027,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001308,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000117,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001297,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001376,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000259,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000301,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001402,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000813,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001184,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001284,2026-07-01,1,78.41
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000092,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000861,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000615,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000155,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000568,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000077,2026-07-01,1,47.92
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000503,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000013,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000975,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000958,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000118,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000509,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000573,2026-07-01,1,72.05
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000856,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000038,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000685,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000825,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000898,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000297,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001167,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000739,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0001108,2026-07-01,1,99.03
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000772,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000229,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000428,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000969,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001210,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000769,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001071,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000499,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0001109,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000761,2026-07-01,1,103.84
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000244,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000336,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000793,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000978,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000358,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000307,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000096,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000911,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000820,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000891,2026-07-01,1,109.11
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000880,2026-07-01,0,0.00
exp_checkout_copy_001,Checkout reassurance copy,treatment,cus_0000345,2026-07-01,1,80.30
exp_checkout_copy_001,Checkout reassurance copy,control,cus_0000846,2026-07-01,0,0.00
