customer_id,session_id,timestamp,event_name
cus_0000542,ses_0000655,2026-02-10T19:28:31,product_view
cus_0000399,ses_0000656,2026-02-10T19:31:45,landing_page
cus_0000399,ses_0000656,2026-02-10T19:32:51,product_view
cus_0001283,ses_0000657,2026-02-10T11:29:07,landing_page
cus_0000397,ses_0000658,2026-02-10T17:08:01,landing_page
cus_0001148,ses_0000659,2026-02-10T09:20:39,landing_page
cus_0001411,ses_0000660,2026-02-10T11:55:46,landing_page
cus_0001411,ses_0000660,2026-02-10T11:56:45,product_view
cus_0000414,ses_0000661,2026-02-10T12:35:28,landing_page
cus_0000414,ses_0000661,2026-02-10T12:36:58,product_view
cus_0000414,ses_0000661,2026-02-10T12:36:46,add_to_cart
cus_0001445,ses_0000662,2026-02-10T17:43:08,landing_page
cus_0001243,ses_0000663,2026-02-10T04:36:12,landing_page
cus_0000698,ses_0000664,2026-02-10T22:21:40,landing_page
cus_0000698,ses_0000664,2026-02-10T22:22:46,product_view
cus_0000698,ses_0000664,2026-02-10T22:23:40,add_to_cart
cus_0000698,ses_0000664,2026-02-10T22:23:01,checkout_started
cus_0000698,ses_0000664,2026-02-10T22:23:20,payment_started
cus_0000698,ses_0000664,2026-02-10T22:23:20,purchase_completed
cus_0000381,ses_0000665,2026-02-10T00:02:21,landing_page
cus_0000368,ses_0000666,2026-02-10T23:10:14,landing_page
cus_0000368,ses_0000666,2026-02-10T23:11:03,product_view
cus_0000445,ses_0000667,2026-02-10T17:49:25,landing_page
cus_0000445,ses_0000667,2026-02-10T17:49:45,product_view
cus_0001413,ses_0000668,2026-02-10T18:47:23,landing_page
cus_0001413,ses_0000668,2026-02-10T18:48:05,product_view
cus_0000018,ses_0000669,2026-02-10T17:22:43,landing_page
cus_0000018,ses_0000669,2026-02-10T17:24:07,product_view
cus_0000115,ses_0000670,2026-02-10T16:25:53,landing_page
cus_0000115,ses_0000670,2026-02-10T16:26:22,product_view
cus_0000047,ses_0000671,2026-02-10T06:19:27,landing_page
cus_0000047,ses_0000671,2026-02-10T06:20:28,product_view
cus_0001055,ses_0000672,2026-02-10T07:28:51,landing_page
cus_0001055,ses_0000672,2026-02-10T07:29:45,product_view
cus_0001055,ses_0000672,2026-02-10T07:31:49,add_to_cart
cus_0001055,ses_0000672,2026-02-10T07:31:12,checkout_started
cus_0001055,ses_0000672,2026-02-10T07:31:23,payment_started
cus_0001055,ses_0000672,2026-02-10T07:32:36,purchase_completed
cus_0000885,ses_0000673,2026-02-10T10:52:03,landing_page
cus_0000885,ses_0000673,2026-02-10T10:53:14,product_view
cus_0000714,ses_0000674,2026-02-10T11:13:30,landing_page
cus_0000130,ses_0000675,2026-02-10T18:42:38,landing_page
cus_0000130,ses_0000675,2026-02-10T18:43:17,product_view
cus_0000908,ses_0000676,2026-02-10T01:52:41,landing_page
cus_0000908,ses_0000676,2026-02-10T01:53:22,product_view
cus_0000908,ses_0000676,2026-02-10T01:53:37,add_to_cart
cus_0000908,ses_0000676,2026-02-10T01:56:29,checkout_started
cus_0001285,ses_0000677,2026-02-10T02:39:40,landing_page
cus_0001285,ses_0000677,2026-02-10T02:40:57,product_view
cus_0001016,ses_0000678,2026-02-10T10:13:48,landing_page
cus_0001016,ses_0000678,2026-02-10T10:14:19,product_view
cus_0001016,ses_0000678,2026-02-10T10:16:20,add_to_cart
cus_0000326,ses_0000679,2026-02-10T22:39:03,landing_page
cus_0000326,ses_0000679,2026-02-10T22:40:00,product_view
cus_0000349,ses_0000680,2026-02-10T22:02:54,landing_page
cus_0000349,ses_0000680,2026-02-10T22:03:15,product_view
cus_0000349,ses_0000680,2026-02-10T22:04:16,add_to_cart
cus_0000349,ses_0000680,2026-02-10T22:06:15,checkout_started
cus_0000349,ses_0000680,2026-02-10T22:04:26,payment_started
cus_0000349,ses_0000680,2026-02-10T22:09:24,purchase_completed
cus_0000519,ses_0000681,2026-02-10T19:59:13,landing_page
cus_0001221,ses_0000682,2026-02-10T07:51:19,landing_page
cus_0001221,ses_0000682,2026-02-10T07:51:39,product_view
cus_0000842,ses_0000683,2026-02-10T23:22:41,landing_page
cus_0000842,ses_0000683,2026-02-10T23:23:13,product_view
cus_0001013,ses_0000684,2026-02-10T13:06:16,landing_page
cus_0001013,ses_0000684,2026-02-10T13:07:13,product_view
cus_0001013,ses_0000684,2026-02-10T13:08:14,add_to_cart
cus_0001013,ses_0000684,2026-02-10T13:08:43,checkout_started
cus_0001013,ses_0000684,2026-02-10T13:07:36,payment_started
cus_0000454,ses_0000685,2026-02-10T17:31:59,landing_page
cus_0000769,ses_0000686,2026-02-10T13:47:14,landing_page
cus_0000769,ses_0000686,2026-02-10T13:48:44,product_view
cus_0000769,ses_0000686,2026-02-10T13:50:12,add_to_cart
cus_0000769,ses_0000686,2026-02-10T13:49:17,checkout_started
cus_0000769,ses_0000686,2026-02-10T13:50:06,payment_started
cus_0000769,ses_0000686,2026-02-10T13:53:44,purchase_completed
cus_0000692,ses_0000687,2026-02-10T10:10:41,landing_page
cus_0000772,ses_0000688,2026-02-10T07:30:59,landing_page
cus_0000772,ses_0000688,2026-02-10T07:32:04,product_view
cus_0000772,ses_0000688,2026-02-10T07:32:03,add_to_cart
cus_0000772,ses_0000688,2026-02-10T07:34:44,checkout_started
cus_0000306,ses_0000689,2026-02-10T17:30:27,landing_page
cus_0000306,ses_0000689,2026-02-10T17:31:40,product_view
cus_0000869,ses_0000690,2026-02-10T22:50:16,landing_page
cus_0000869,ses_0000690,2026-02-10T22:51:02,product_view
cus_0000957,ses_0000691,2026-02-10T06:34:32,landing_page
cus_0000957,ses_0000691,2026-02-10T06:35:06,product_view
cus_0000957,ses_0000691,2026-02-10T06:35:44,add_to_cart
cus_0000957,ses_0000691,2026-02-10T06:37:17,checkout_started
cus_0000957,ses_0000691,2026-02-10T06:36:48,payment_started
cus_0000469,ses_0000692,2026-02-10T02:10:19,landing_page
cus_0000929,ses_0000693,2026-02-10T08:17:08,landing_page
cus_0000929,ses_0000693,2026-02-10T08:18:36,product_view
cus_0000342,ses_0000694,2026-02-10T21:36:44,landing_page
cus_0000342,ses_0000694,2026-02-10T21:38:05,product_view
cus_0000318,ses_0000695,2026-02-10T15:36:22,landing_page
cus_0000509,ses_0000696,2026-02-10T07:06:23,landing_page
cus_0000509,ses_0000696,2026-02-10T07:06:46,product_view
cus_0001460,ses_0000697,2026-02-10T05:38:51,landing_page
cus_0001460,ses_0000697,2026-02-10T05:39:30,product_view
cus_0000083,ses_0000698,2026-02-10T23:41:52,landing_page
cus_0000083,ses_0000698,2026-02-10T23:43:22,product_view
cus_0000958,ses_0000699,2026-02-10T04:28:19,landing_page
cus_0000958,ses_0000699,2026-02-10T04:28:55,product_view
cus_0000958,ses_0000699,2026-02-10T04:31:09,add_to_cart
cus_0000958,ses_0000699,2026-02-10T04:32:10,checkout_started
cus_0000958,ses_0000699,2026-02-10T04:33:07,payment_started
cus_0000114,ses_0000700,2026-02-10T00:18:11,landing_page
cus_0000114,ses_0000700,2026-02-10T00:18:34,product_view
cus_0000114,ses_0000700,2026-02-10T00:20:31,add_to_cart
cus_0001022,ses_0000701,2026-02-11T14:52:58,landing_page
cus_0001022,ses_0000701,2026-02-11T14:54:05,product_view
cus_0001293,ses_0000702,2026-02-11T05:04:59,landing_page
cus_0001314,ses_0000703,2026-02-11T00:30:58,landing_page
cus_0001314,ses_0000703,2026-02-11T00:31:20,product_view
cus_0000155,ses_0000704,2026-02-11T08:54:56,landing_page
cus_0000155,ses_0000704,2026-02-11T08:55:38,product_view
cus_0001240,ses_0000705,2026-02-11T15:55:18,landing_page
cus_0001240,ses_0000705,2026-02-11T15:56:40,product_view
cus_0001104,ses_0000706,2026-02-11T23:12:23,landing_page
cus_0000248,ses_0000707,2026-02-11T06:19:11,landing_page
cus_0001222,ses_0000708,2026-02-11T01:27:59,landing_page
cus_0000750,ses_0000709,2026-02-11T13:21:47,landing_page
cus_0000750,ses_0000709,2026-02-11T13:22:32,product_view
cus_0000750,ses_0000709,2026-02-11T13:23:17,add_to_cart
cus_0000750,ses_0000709,2026-02-11T13:25:41,checkout_started
cus_0000750,ses_0000709,2026-02-11T13:26:27,payment_started
cus_0000750,ses_0000709,2026-02-11T13:25:57,purchase_completed
cus_0000215,ses_0000710,2026-02-11T09:12:18,landing_page
cus_0000928,ses_0000711,2026-02-11T02:47:25,landing_page
cus_0000928,ses_0000711,2026-02-11T02:48:10,product_view
cus_0000928,ses_0000711,2026-02-11T02:48:25,add_to_cart
cus_0000928,ses_0000711,2026-02-11T02:49:28,checkout_started
cus_0000928,ses_0000711,2026-02-11T02:52:01,payment_started
cus_0000928,ses_0000711,2026-02-11T02:52:20,purchase_completed
cus_0001335,ses_0000712,2026-02-11T07:23:15,landing_page
cus_0001335,ses_0000712,2026-02-11T07:23:48,product_view
cus_0000195,ses_0000713,2026-02-11T12:38:45,landing_page
cus_0000195,ses_0000713,2026-02-11T12:39:06,product_view
cus_0000931,ses_0000714,2026-02-11T11:15:50,landing_page
cus_0000931,ses_0000714,2026-02-11T11:17:06,product_view
cus_0001315,ses_0000715,2026-02-11T04:42:28,landing_page
cus_0001315,ses_0000715,2026-02-11T04:42:50,product_view
cus_0000561,ses_0000716,2026-02-11T02:24:07,landing_page
cus_0000780,ses_0000717,2026-02-11T16:59:49,landing_page
cus_0000780,ses_0000717,2026-02-11T17:00:15,product_view
cus_0000838,ses_0000718,2026-02-11T02:59:12,landing_page
cus_0000838,ses_0000718,2026-02-11T02:59:41,product_view
cus_0000838,ses_0000718,2026-02-11T03:01:12,add_to_cart
cus_0000838,ses_0000718,2026-02-11T03:02:57,checkout_started
cus_0000838,ses_0000718,2026-02-11T03:02:56,payment_started
cus_0000838,ses_0000718,2026-02-11T03:05:12,purchase_completed
cus_0000296,ses_0000719,2026-02-11T19:45:20,landing_page
cus_0000296,ses_0000719,2026-02-11T19:46:37,product_view
cus_0000296,ses_0000719,2026-02-11T19:46:16,add_to_cart
cus_0001238,ses_0000720,2026-02-11T00:08:03,landing_page
cus_0001238,ses_0000720,2026-02-11T00:08:57,product_view
cus_0001089,ses_0000721,2026-02-11T23:28:54,landing_page
cus_0001089,ses_0000721,2026-02-11T23:30:19,product_view
cus_0000750,ses_0000722,2026-02-11T00:49:12,landing_page
cus_0000750,ses_0000722,2026-02-11T00:49:45,product_view
cus_0000750,ses_0000722,2026-02-11T00:51:30,add_to_cart
cus_0000528,ses_0000723,2026-02-11T06:07:50,landing_page
cus_0000528,ses_0000723,2026-02-11T06:08:10,product_view
cus_0001260,ses_0000724,2026-02-11T12:54:45,landing_page
cus_0001260,ses_0000724,2026-02-11T12:55:21,product_view
cus_0001350,ses_0000725,2026-02-11T03:00:14,landing_page
cus_0001350,ses_0000725,2026-02-11T03:00:50,product_view
cus_0001350,ses_0000725,2026-02-11T03:02:12,add_to_cart
cus_0001350,ses_0000725,2026-02-11T03:01:26,checkout_started
cus_0001350,ses_0000725,2026-02-11T03:03:42,payment_started
cus_0000093,ses_0000726,2026-02-11T11:32:39,landing_page
cus_0001388,ses_0000727,2026-02-11T02:31:47,landing_page
cus_0001388,ses_0000727,2026-02-11T02:32:44,product_view
cus_0001388,ses_0000727,2026-02-11T02:33:59,add_to_cart
cus_0001388,ses_0000727,2026-02-11T02:33:59,checkout_started
cus_0001388,ses_0000727,2026-02-11T02:33:35,payment_started
cus_0001388,ses_0000727,2026-02-11T02:38:22,purchase_completed
cus_0000506,ses_0000728,2026-02-11T15:07:12,landing_page
cus_0000956,ses_0000729,2026-02-11T19:22:29,landing_page
cus_0000956,ses_0000729,2026-02-11T19:23:50,product_view
cus_0000999,ses_0000730,2026-02-11T18:21:56,landing_page
cus_0000643,ses_0000731,2026-02-11T05:29:24,landing_page
cus_0000643,ses_0000731,2026-02-11T05:30:09,product_view
cus_0001073,ses_0000732,2026-02-11T05:10:23,landing_page
cus_0001073,ses_0000732,2026-02-11T05:11:36,product_view
cus_0001073,ses_0000732,2026-02-11T05:11:57,add_to_cart
cus_0001073,ses_0000732,2026-02-11T05:12:02,checkout_started
cus_0001073,ses_0000732,2026-02-11T05:14:07,payment_started
cus_0001312,ses_0000733,2026-02-11T15:22:44,landing_page
cus_0001312,ses_0000733,2026-02-11T15:23:50,product_view
cus_0001007,ses_0000734,2026-02-11T09:32:46,landing_page
cus_0001007,ses_0000734,2026-02-11T09:34:06,product_view
cus_0001007,ses_0000734,2026-02-11T09:34:24,add_to_cart
cus_0001262,ses_0000735,2026-02-11T12:19:00,landing_page
cus_0001262,ses_0000735,2026-02-11T12:20:07,product_view
cus_0001070,ses_0000736,2026-02-11T11:27:56,landing_page
cus_0000348,ses_0000737,2026-02-11T21:51:15,landing_page
cus_0000348,ses_0000737,2026-02-11T21:52:15,product_view
cus_0000348,ses_0000737,2026-02-11T21:53:23,add_to_cart
cus_0000348,ses_0000737,2026-02-11T21:52:30,checkout_started
cus_0000348,ses_0000737,2026-02-11T21:54:39,payment_started
cus_0000348,ses_0000737,2026-02-11T21:57:10,purchase_completed
cus_0000923,ses_0000738,2026-02-11T09:28:05,landing_page
cus_0000923,ses_0000738,2026-02-11T09:29:32,product_view
cus_0000923,ses_0000738,2026-02-11T09:30:51,add_to_cart
cus_0000506,ses_0000739,2026-02-11T23:16:08,landing_page
cus_0000506,ses_0000739,2026-02-11T23:17:14,product_view
cus_0000506,ses_0000739,2026-02-11T23:17:58,add_to_cart
cus_0000506,ses_0000739,2026-02-11T23:18:47,checkout_started
cus_0000506,ses_0000739,2026-02-11T23:21:48,payment_started
cus_0000302,ses_0000740,2026-02-11T12:39:01,landing_page
cus_0001297,ses_0000741,2026-02-11T13:17:41,landing_page
cus_0001297,ses_0000741,2026-02-11T13:18:58,product_view
cus_0001405,ses_0000742,2026-02-11T09:04:39,landing_page
cus_0001151,ses_0000743,2026-02-11T22:14:16,landing_page
cus_0001151,ses_0000743,2026-02-11T22:15:30,product_view
cus_0000554,ses_0000744,2026-02-11T16:53:01,landing_page
cus_0000554,ses_0000744,2026-02-11T16:53:55,product_view
cus_0000044,ses_0000745,2026-02-11T08:29:14,landing_page
cus_0000767,ses_0000746,2026-02-11T03:55:27,landing_page
cus_0000767,ses_0000746,2026-02-11T03:56:53,product_view
cus_0001024,ses_0000747,2026-02-11T05:59:37,landing_page
cus_0001024,ses_0000747,2026-02-11T06:00:49,product_view
cus_0001024,ses_0000747,2026-02-11T06:00:51,add_to_cart
cus_0001024,ses_0000747,2026-02-11T06:03:25,checkout_started
cus_0000416,ses_0000748,2026-02-11T19:19:28,landing_page
cus_0000416,ses_0000748,2026-02-11T19:20:30,product_view
cus_0001296,ses_0000749,2026-02-11T01:58:28,landing_page
cus_0001296,ses_0000749,2026-02-11T01:59:49,product_view
cus_0000438,ses_0000750,2026-02-11T23:20:17,landing_page
cus_0000438,ses_0000750,2026-02-11T23:21:04,product_view
cus_0000289,ses_0000751,2026-02-11T04:24:24,landing_page
cus_0000289,ses_0000751,2026-02-11T04:25:30,product_view
cus_0000912,ses_0000752,2026-02-11T02:23:37,landing_page
cus_0000912,ses_0000752,2026-02-11T02:24:01,product_view
cus_0000912,ses_0000752,2026-02-11T02:25:35,add_to_cart
cus_0001475,ses_0000753,2026-02-11T12:35:10,landing_page
cus_0001475,ses_0000753,2026-02-11T12:35:58,product_view
cus_0000824,ses_0000754,2026-02-11T18:15:45,landing_page
cus_0000824,ses_0000754,2026-02-11T18:16:46,product_view
cus_0000824,ses_0000754,2026-02-11T18:16:51,add_to_cart
cus_0000824,ses_0000754,2026-02-11T18:19:30,checkout_started
cus_0000789,ses_0000755,2026-02-11T13:40:55,landing_page
cus_0000170,ses_0000756,2026-02-11T19:18:26,landing_page
cus_0000170,ses_0000756,2026-02-11T19:19:21,product_view
cus_0001462,ses_0000757,2026-02-11T00:40:06,landing_page
cus_0001462,ses_0000757,2026-02-11T00:40:46,product_view
cus_0001462,ses_0000757,2026-02-11T00:41:44,add_to_cart
cus_0001462,ses_0000757,2026-02-11T00:44:00,checkout_started
cus_0001462,ses_0000757,2026-02-11T00:42:58,payment_started
cus_0001462,ses_0000757,2026-02-11T00:47:21,purchase_completed
cus_0000571,ses_0000758,2026-02-11T06:40:54,landing_page
cus_0000571,ses_0000758,2026-02-11T06:41:14,product_view
cus_0000284,ses_0000759,2026-02-11T19:15:47,landing_page
cus_0000284,ses_0000759,2026-02-11T19:17:06,product_view
cus_0000730,ses_0000760,2026-02-11T03:42:45,landing_page
cus_0000730,ses_0000760,2026-02-11T03:43:37,product_view
cus_0000730,ses_0000760,2026-02-11T03:44:41,add_to_cart
cus_0000093,ses_0000761,2026-02-11T11:16:49,landing_page
cus_0000093,ses_0000761,2026-02-11T11:17:17,product_view
cus_0001352,ses_0000762,2026-02-11T18:46:44,landing_page
cus_0001352,ses_0000762,2026-02-11T18:47:22,product_view
cus_0001382,ses_0000763,2026-02-11T22:29:45,landing_page
cus_0001382,ses_0000763,2026-02-11T22:30:07,product_view
cus_0001288,ses_0000764,2026-02-11T03:39:16,landing_page
cus_0001269,ses_0000765,2026-02-11T09:53:51,landing_page
cus_0001269,ses_0000765,2026-02-11T09:54:20,product_view
cus_0001269,ses_0000765,2026-02-11T09:55:07,add_to_cart
cus_0001269,ses_0000765,2026-02-11T09:55:21,checkout_started
cus_0001269,ses_0000765,2026-02-11T09:55:59,payment_started
cus_0001269,ses_0000765,2026-02-11T10:00:26,purchase_completed
cus_0001027,ses_0000766,2026-02-11T14:31:33,landing_page
cus_0001027,ses_0000766,2026-02-11T14:32:23,product_view
cus_0001027,ses_0000766,2026-02-11T14:33:39,add_to_cart
cus_0001027,ses_0000766,2026-02-11T14:34:00,checkout_started
cus_0001027,ses_0000766,2026-02-11T14:36:09,payment_started
cus_0000099,ses_0000767,2026-02-11T04:31:45,landing_page
cus_0000099,ses_0000767,2026-02-11T04:32:16,product_view
cus_0000866,ses_0000768,2026-02-11T18:37:10,landing_page
cus_0000866,ses_0000768,2026-02-11T18:38:01,product_view
cus_0000066,ses_0000769,2026-02-12T22:59:46,landing_page
cus_0000425,ses_0000770,2026-02-12T09:08:43,landing_page
cus_0000425,ses_0000770,2026-02-12T09:09:21,product_view
cus_0000285,ses_0000771,2026-02-12T23:16:55,landing_page
cus_0000856,ses_0000772,2026-02-12T18:19:50,landing_page
cus_0001367,ses_0000773,2026-02-12T04:16:15,landing_page
cus_0000848,ses_0000774,2026-02-12T04:12:01,landing_page
cus_0000176,ses_0000775,2026-02-12T11:04:29,landing_page
cus_0000176,ses_0000775,2026-02-12T11:05:19,product_view
cus_0000108,ses_0000776,2026-02-12T05:48:19,landing_page
cus_0000108,ses_0000776,2026-02-12T05:49:05,product_view
cus_0001136,ses_0000777,2026-02-12T12:26:14,landing_page
cus_0001136,ses_0000777,2026-02-12T12:27:41,product_view
cus_0001136,ses_0000777,2026-02-12T12:28:48,add_to_cart
cus_0001136,ses_0000777,2026-02-12T12:28:32,checkout_started
cus_0001136,ses_0000777,2026-02-12T12:30:14,payment_started
cus_0001136,ses_0000777,2026-02-12T12:29:14,purchase_completed
cus_0001495,ses_0000778,2026-02-12T06:22:55,landing_page
cus_0000858,ses_0000779,2026-02-12T00:19:01,landing_page
cus_0001194,ses_0000780,2026-02-12T07:07:36,landing_page
cus_0000027,ses_0000781,2026-02-12T16:54:13,landing_page
cus_0000027,ses_0000781,2026-02-12T16:55:36,product_view
cus_0001072,ses_0000782,2026-02-12T01:07:39,landing_page
cus_0001072,ses_0000782,2026-02-12T01:08:43,product_view
cus_0001142,ses_0000783,2026-02-12T05:13:18,landing_page
cus_0000022,ses_0000784,2026-02-12T15:47:10,landing_page
cus_0000022,ses_0000784,2026-02-12T15:48:32,product_view
cus_0000258,ses_0000785,2026-02-12T16:44:27,landing_page
cus_0001443,ses_0000786,2026-02-12T00:30:25,landing_page
cus_0001443,ses_0000786,2026-02-12T00:31:41,product_view
cus_0000870,ses_0000787,2026-02-12T09:48:24,landing_page
cus_0000870,ses_0000787,2026-02-12T09:48:57,product_view
cus_0000870,ses_0000787,2026-02-12T09:49:12,add_to_cart
cus_0000870,ses_0000787,2026-02-12T09:51:57,checkout_started
cus_0000870,ses_0000787,2026-02-12T09:50:44,payment_started
cus_0000870,ses_0000787,2026-02-12T09:54:39,purchase_completed
cus_0000203,ses_0000788,2026-02-12T19:29:54,landing_page
cus_0000203,ses_0000788,2026-02-12T19:30:56,product_view
cus_0000448,ses_0000789,2026-02-12T10:50:28,landing_page
cus_0000701,ses_0000790,2026-02-12T14:54:38,landing_page
cus_0000004,ses_0000791,2026-02-12T07:57:33,landing_page
cus_0000004,ses_0000791,2026-02-12T07:58:59,product_view
cus_0001484,ses_0000792,2026-02-12T16:45:08,landing_page
cus_0001484,ses_0000792,2026-02-12T16:46:05,product_view
cus_0000367,ses_0000793,2026-02-12T14:45:57,landing_page
cus_0000367,ses_0000793,2026-02-12T14:47:24,product_view
cus_0000946,ses_0000794,2026-02-12T12:07:31,landing_page
cus_0000191,ses_0000795,2026-02-12T22:41:34,landing_page
cus_0000191,ses_0000795,2026-02-12T22:42:22,product_view
cus_0000191,ses_0000795,2026-02-12T22:43:22,add_to_cart
cus_0000191,ses_0000795,2026-02-12T22:44:40,checkout_started
cus_0000848,ses_0000796,2026-02-12T12:20:19,landing_page
cus_0000848,ses_0000796,2026-02-12T12:20:48,product_view
cus_0000202,ses_0000797,2026-02-12T06:40:28,landing_page
cus_0000202,ses_0000797,2026-02-12T06:41:20,product_view
cus_0000202,ses_0000797,2026-02-12T06:42:50,add_to_cart
cus_0000202,ses_0000797,2026-02-12T06:41:28,checkout_started
cus_0000202,ses_0000797,2026-02-12T06:45:32,payment_started
cus_0000143,ses_0000798,2026-02-12T00:56:22,landing_page
cus_0000143,ses_0000798,2026-02-12T00:57:47,product_view
cus_0000786,ses_0000799,2026-02-12T02:30:01,landing_page
cus_0000786,ses_0000799,2026-02-12T02:31:31,product_view
cus_0000634,ses_0000800,2026-02-12T13:54:50,landing_page
cus_0000634,ses_0000800,2026-02-12T13:56:19,product_view
cus_0000634,ses_0000800,2026-02-12T13:56:48,add_to_cart
cus_0000634,ses_0000800,2026-02-12T13:57:38,checkout_started
cus_0000676,ses_0000801,2026-02-12T16:52:37,landing_page
cus_0000676,ses_0000801,2026-02-12T16:53:54,product_view
cus_0000676,ses_0000801,2026-02-12T16:54:09,add_to_cart
cus_0000676,ses_0000801,2026-02-12T16:55:19,checkout_started
cus_0000676,ses_0000801,2026-02-12T16:57:01,payment_started
cus_0000676,ses_0000801,2026-02-12T16:56:12,purchase_completed
cus_0001248,ses_0000802,2026-02-12T18:00:20,landing_page
cus_0001248,ses_0000802,2026-02-12T18:01:30,product_view
cus_0000484,ses_0000803,2026-02-12T04:22:53,landing_page
cus_0000484,ses_0000803,2026-02-12T04:23:54,product_view
cus_0000261,ses_0000804,2026-02-12T11:25:44,landing_page
cus_0000261,ses_0000804,2026-02-12T11:27:00,product_view
cus_0000261,ses_0000804,2026-02-12T11:27:58,add_to_cart
cus_0000261,ses_0000804,2026-02-12T11:29:35,checkout_started
cus_0000261,ses_0000804,2026-02-12T11:27:44,payment_started
cus_0000261,ses_0000804,2026-02-12T11:27:54,purchase_completed
cus_0000500,ses_0000805,2026-02-12T07:06:10,landing_page
cus_0000682,ses_0000806,2026-02-12T18:43:42,landing_page
cus_0000682,ses_0000806,2026-02-12T18:45:10,product_view
cus_0000518,ses_0000807,2026-02-12T07:06:26,landing_page
cus_0000391,ses_0000808,2026-02-12T09:11:30,landing_page
cus_0000391,ses_0000808,2026-02-12T09:12:31,product_view
cus_0001053,ses_0000809,2026-02-12T09:19:38,landing_page
cus_0001053,ses_0000809,2026-02-12T09:21:05,product_view
cus_0000220,ses_0000810,2026-02-12T23:03:28,landing_page
cus_0000220,ses_0000810,2026-02-12T23:04:58,product_view
cus_0000220,ses_0000810,2026-02-12T23:05:48,add_to_cart
cus_0000220,ses_0000810,2026-02-12T23:07:10,checkout_started
cus_0000220,ses_0000810,2026-02-12T23:06:40,payment_started
cus_0000220,ses_0000810,2026-02-12T23:08:28,purchase_completed
cus_0000809,ses_0000811,2026-02-12T06:41:11,landing_page
cus_0000809,ses_0000811,2026-02-12T06:42:06,product_view
cus_0000388,ses_0000812,2026-02-12T22:25:19,landing_page
cus_0000388,ses_0000812,2026-02-12T22:25:57,product_view
cus_0000877,ses_0000813,2026-02-12T11:07:31,landing_page
cus_0000877,ses_0000813,2026-02-12T11:07:53,product_view
cus_0001008,ses_0000814,2026-02-12T11:27:02,landing_page
cus_0000986,ses_0000815,2026-02-12T06:50:42,landing_page
cus_0000986,ses_0000815,2026-02-12T06:51:19,product_view
cus_0000986,ses_0000815,2026-02-12T06:52:54,add_to_cart
cus_0000986,ses_0000815,2026-02-12T06:53:45,checkout_started
cus_0000986,ses_0000815,2026-02-12T06:52:38,payment_started
cus_0000301,ses_0000816,2026-02-12T20:46:31,landing_page
cus_0000301,ses_0000816,2026-02-12T20:48:01,product_view
cus_0000301,ses_0000816,2026-02-12T20:48:17,add_to_cart
cus_0000301,ses_0000816,2026-02-12T20:49:07,checkout_started
cus_0000301,ses_0000816,2026-02-12T20:48:23,payment_started
cus_0000301,ses_0000816,2026-02-12T20:51:06,purchase_completed
cus_0001193,ses_0000817,2026-02-12T15:27:32,landing_page
cus_0001193,ses_0000817,2026-02-12T15:28:39,product_view
cus_0001193,ses_0000817,2026-02-12T15:29:28,add_to_cart
cus_0001193,ses_0000817,2026-02-12T15:31:02,checkout_started
cus_0001193,ses_0000817,2026-02-12T15:30:48,payment_started
cus_0001193,ses_0000817,2026-02-12T15:29:52,purchase_completed
cus_0000278,ses_0000818,2026-02-12T23:22:07,landing_page
cus_0000278,ses_0000818,2026-02-12T23:23:31,product_view
cus_0001361,ses_0000819,2026-02-12T08:54:58,landing_page
cus_0001361,ses_0000819,2026-02-12T08:55:55,product_view
cus_0001010,ses_0000820,2026-02-12T20:42:42,landing_page
cus_0001010,ses_0000820,2026-02-12T20:43:59,product_view
cus_0000326,ses_0000821,2026-02-12T00:30:07,landing_page
cus_0000326,ses_0000821,2026-02-12T00:30:30,product_view
cus_0001156,ses_0000822,2026-02-12T05:15:03,landing_page
cus_0001156,ses_0000822,2026-02-12T05:16:10,product_view
cus_0001156,ses_0000822,2026-02-12T05:17:07,add_to_cart
cus_0000610,ses_0000823,2026-02-12T00:53:23,landing_page
cus_0001352,ses_0000824,2026-02-12T21:08:59,landing_page
cus_0001352,ses_0000824,2026-02-12T21:10:16,product_view
cus_0000120,ses_0000825,2026-02-12T04:11:03,landing_page
cus_0000120,ses_0000825,2026-02-12T04:11:37,product_view
cus_0000120,ses_0000825,2026-02-12T04:12:09,add_to_cart
cus_0000239,ses_0000826,2026-02-12T16:04:19,landing_page
cus_0000239,ses_0000826,2026-02-12T16:05:01,product_view
cus_0000239,ses_0000826,2026-02-12T16:06:53,add_to_cart
cus_0000239,ses_0000826,2026-02-12T16:08:10,checkout_started
cus_0000239,ses_0000826,2026-02-12T16:06:07,payment_started
cus_0000239,ses_0000826,2026-02-12T16:09:09,purchase_completed
cus_0000924,ses_0000827,2026-02-12T05:52:12,landing_page
cus_0000924,ses_0000827,2026-02-12T05:52:45,product_view
cus_0000711,ses_0000828,2026-02-12T19:01:09,landing_page
cus_0000711,ses_0000828,2026-02-12T19:02:14,product_view
cus_0001082,ses_0000829,2026-02-12T07:29:14,landing_page
cus_0001082,ses_0000829,2026-02-12T07:29:40,product_view
cus_0001177,ses_0000830,2026-02-12T18:34:10,landing_page
cus_0001177,ses_0000830,2026-02-12T18:34:53,product_view
cus_0000811,ses_0000831,2026-02-12T11:32:32,landing_page
cus_0000811,ses_0000831,2026-02-12T11:33:22,product_view
cus_0000187,ses_0000832,2026-02-12T03:36:18,landing_page
